,season,player_id,player_name,position,team,conference,overall_incl_gt,pass_incl_gt,rush_incl_gt,firstDown_incl_gt,secondDown_incl_gt,thirdDown_incl_gt,standardDowns_incl_gt,passingDowns_incl_gt,overall_excl_gt,pass_excl_gt,rush_excl_gt,firstDown_excl_gt,secondDown_excl_gt,thirdDown_excl_gt,standardDowns_excl_gt,passingDowns_excl_gt,last_updated
487,2019,4361518,Kobe Smith,WR,San Diego State,Mountain West,0.1053,0.2519,0.0,0.0954,0.12,0.107,0.082,0.148,0.1053,0.2519,0.0,0.0954,0.12,0.107,0.082,0.148,2019-11-12 22:50:18
488,2019,4259268,Victor Tucker,WR,Charlotte,Conference USA,0.1049,0.2311,0.0062,0.0876,0.136,0.098,0.093,0.135,0.1049,0.2311,0.0062,0.0876,0.136,0.098,0.093,0.135,2019-11-12 22:50:18
489,2019,4242557,Colby Parkinson,TE,Stanford,Pac-12,0.1042,0.1913,0.0,0.063,0.106,0.195,0.081,0.153,0.1042,0.1913,0.0,0.063,0.106,0.195,0.081,0.153,2019-11-12 22:50:18
490,2019,4052236,Adrian Hardy,WR,Louisiana Tech,Conference USA,0.1042,0.1913,0.0041,0.0565,0.135,0.183,0.069,0.185,0.1042,0.1913,0.0041,0.0565,0.135,0.183,0.069,0.185,2019-11-12 22:50:18
491,2019,4361432,Romeo Doubs,WR,Nevada,Mountain West,0.1041,0.1871,0.0072,0.0962,0.117,0.095,0.09,0.128,0.1041,0.1871,0.0072,0.0962,0.117,0.095,0.09,0.128,2019-11-12 22:50:18
492,2019,4569001,Cameron Ross,WR,Connecticut,American Athletic,0.1038,0.1976,0.0081,0.0991,0.113,0.11,0.099,0.113,0.1038,0.1976,0.0081,0.0991,0.113,0.11,0.099,0.113,2019-11-12 22:50:18
493,2019,4239392,Trace Christian,RB,East Carolina,American Athletic,0.1038,0.0216,0.1927,0.1073,0.125,0.063,0.116,0.083,0.1038,0.0216,0.1927,0.1073,0.125,0.063,0.116,0.083,2019-11-12 22:50:18
494,2019,4361994,Sam Hartman,QB,Wake Forest,ACC,0.1027,0.1543,0.0507,0.0918,0.114,0.116,0.082,0.153,0.1027,0.1543,0.0507,0.0918,0.114,0.116,0.082,0.153,2019-11-12 22:50:18
495,2019,4044121,Isaiah Wright,WR,Temple,American Athletic,0.1026,0.1917,0.013,0.109,0.119,0.069,0.099,0.11,0.1026,0.1917,0.013,0.109,0.119,0.069,0.099,0.11,2019-11-12 22:50:18
496,2019,4242974,Austin Burton,QB,UCLA,Pac-12,0.1024,0.1739,0.0387,0.0753,0.115,0.133,0.095,0.118,0.1024,0.1739,0.0387,0.0753,0.115,0.133,0.095,0.118,2019-11-12 22:50:18
497,2019,4052238,Cee Jay Powell,WR,Louisiana Tech,Conference USA,0.1023,0.1913,0.0,0.0927,0.082,0.172,0.091,0.127,0.1023,0.1913,0.0,0.0927,0.082,0.172,0.091,0.127,2019-11-12 22:50:18
498,2019,4362352,Isaiah McKoy,WR,Kent State,Mid-American,0.1023,0.2177,0.0,0.12,0.085,0.1,0.107,0.093,0.1023,0.2177,0.0,0.12,0.085,0.1,0.107,0.093,2019-11-12 22:50:18
499,2019,3916566,K.J. Osborn,WR,Miami,ACC,0.1021,0.1652,0.0164,0.0852,0.145,0.071,0.088,0.128,0.1021,0.1652,0.0164,0.0852,0.145,0.071,0.088,0.128,2019-11-12 22:50:18
500,2019,4039294,Mulbah Car,RB,Houston,American Athletic,0.1019,0.0117,0.1768,0.1318,0.082,0.068,0.114,0.079,0.1019,0.0117,0.1768,0.1318,0.082,0.068,0.114,0.079,2019-11-12 22:50:18
501,2019,4241053,Jonathan Adams Jr.,WR,Arkansas State,Sun Belt,0.1018,0.1877,0.0,0.0895,0.094,0.145,0.08,0.143,0.1018,0.1877,0.0,0.0895,0.094,0.145,0.08,0.143,2019-11-12 22:50:18
502,2019,4037366,Ty Lee,WR,Middle Tennessee,Conference USA,0.1018,0.1797,0.017,0.0936,0.071,0.168,0.083,0.145,0.1018,0.1797,0.017,0.0936,0.071,0.168,0.083,0.145,2019-11-12 22:50:18
503,2019,4373678,Khalil Shakir,WR,Boise State,Mountain West,0.1017,0.165,0.0348,0.0809,0.116,0.133,0.095,0.118,0.1017,0.165,0.0348,0.0809,0.116,0.133,0.095,0.118,2019-11-12 22:50:18
504,2019,4240573,Ihmir Smith-Marsette,WR,Iowa,Big Ten,0.1012,0.1745,0.0189,0.0984,0.108,0.107,0.093,0.12,0.1012,0.1745,0.0189,0.0984,0.108,0.107,0.093,0.12,2019-11-12 22:50:18
505,2019,3700815,Kendall Hinton,WR,Wake Forest,ACC,0.1012,0.1988,0.003,0.0885,0.073,0.167,0.076,0.163,0.1012,0.1988,0.003,0.0885,0.073,0.167,0.076,0.163,2019-11-12 22:50:18
506,2019,4360486,Nico Ragaini,WR,Iowa,Big Ten,0.1012,0.1879,0.0038,0.0574,0.102,0.174,0.076,0.163,0.1012,0.1879,0.0038,0.0574,0.102,0.174,0.076,0.163,2019-11-12 22:50:18
507,2019,4035654,Riley Lees,WR,Northwestern,Big Ten,0.1009,0.2007,0.0101,0.094,0.092,0.122,0.097,0.106,0.1009,0.2007,0.0101,0.094,0.092,0.122,0.097,0.106,2019-11-12 22:50:18
508,2019,4040774,Harrison Bryant,TE,Florida Atlantic,Conference USA,0.1009,0.1952,0.0,0.0764,0.096,0.143,0.084,0.131,0.1009,0.1952,0.0,0.0764,0.096,0.143,0.084,0.131,2019-11-12 22:50:18
509,2019,4361911,Cornelius McCoy,WR,Georgia State,Sun Belt,0.1007,0.2522,0.0029,0.0805,0.098,0.157,0.079,0.172,0.1007,0.2522,0.0029,0.0805,0.098,0.157,0.079,0.172,2019-11-12 22:50:18
510,2019,4240661,Dazz Newsome,WR,North Carolina,ACC,0.1005,0.1931,0.0092,0.1042,0.077,0.132,0.088,0.124,0.1005,0.1931,0.0092,0.1042,0.077,0.132,0.088,0.124,2019-11-12 22:50:18
511,2019,4256045,Marcus McElroy,RB,Colorado State,Mountain West,0.1,0.0152,0.2069,0.1124,0.119,0.025,0.11,0.079,0.1,0.0152,0.2069,0.1124,0.119,0.025,0.11,0.079,2019-11-12 22:50:18
512,2019,4429362,Jalon Calhoun,WR,Duke,ACC,0.1,0.1905,0.0075,0.0921,0.084,0.155,0.08,0.142,0.1,0.1905,0.0075,0.0921,0.084,0.155,0.08,0.142,2019-11-12 22:50:18
513,2019,4371974,Seth Williams,WR,Auburn,SEC,0.0998,0.2298,0.0,0.08,0.085,0.168,0.068,0.172,0.0998,0.2298,0.0,0.08,0.085,0.168,0.068,0.172,2019-11-12 22:50:18
514,2019,4244804,Preston Hutchinson,QB,Eastern Michigan,Mid-American,0.0992,0.1416,0.0473,0.0896,0.081,0.144,0.097,0.104,0.0992,0.1416,0.0473,0.0896,0.081,0.144,0.097,0.104,2019-11-12 22:50:18
515,2019,4241588,Elijah Cooks,WR,Nevada,Mountain West,0.0992,0.181,0.0036,0.0846,0.107,0.117,0.077,0.137,0.0992,0.181,0.0036,0.0846,0.107,0.117,0.077,0.137,2019-11-12 22:50:18
516,2019,4260394,Aidan O'Connell,QB,Purdue,Big Ten,0.0991,0.1459,0.013,0.0925,0.117,0.091,0.099,0.1,0.0991,0.1459,0.013,0.0925,0.117,0.091,0.099,0.1,2019-11-12 22:50:18
517,2019,4363653,Jason-Matthew Sharsh,WR,Hawai'i,Mountain West,0.0991,0.1516,0.0048,0.0851,0.102,0.152,0.086,0.131,0.0991,0.1516,0.0048,0.0851,0.102,0.152,0.086,0.131,2019-11-12 22:50:18
518,2019,4567458,C.J. Johnson,WR,East Carolina,American Athletic,0.099,0.1914,0.0,0.1003,0.082,0.127,0.088,0.118,0.099,0.1914,0.0,0.1003,0.082,0.127,0.088,0.118,2019-11-12 22:50:18
519,2019,4049294,Antonio Nunn,WR,Buffalo,Mid-American,0.099,0.2953,0.0,0.1063,0.067,0.113,0.09,0.122,0.099,0.2953,0.0,0.1063,0.067,0.113,0.09,0.122,2019-11-12 22:50:18
520,2019,4240121,Thayer Thomas,WR,NC State,ACC,0.099,0.1683,0.0045,0.0921,0.08,0.12,0.075,0.15,0.099,0.1683,0.0045,0.0921,0.08,0.12,0.075,0.15,2019-11-12 22:50:18
521,2019,4362985,Brenden Brady,RB,UT San Antonio,Conference USA,0.0986,0.0642,0.1254,0.1014,0.119,0.067,0.098,0.099,0.0986,0.0642,0.1254,0.1014,0.119,0.067,0.098,0.099,2019-11-12 22:50:18
522,2019,4038930,Kavious Price,WR,Kent State,Mid-American,0.0985,0.1855,0.0214,0.1111,0.04,0.158,0.093,0.11,0.0985,0.1855,0.0214,0.1111,0.04,0.158,0.093,0.11,2019-11-12 22:50:18
523,2019,4037512,Jordon Brown,RB,Kansas State,Big 12,0.0985,0.0386,0.1383,0.1057,0.111,0.072,0.11,0.074,0.0985,0.0386,0.1383,0.1057,0.111,0.072,0.11,0.074,2019-11-12 22:50:18
524,2019,4037582,Hasise Dubois,WR,Virginia,ACC,0.0984,0.1671,0.0,0.0764,0.099,0.145,0.077,0.147,0.0984,0.1671,0.0,0.0764,0.099,0.145,0.077,0.147,2019-11-12 22:50:18
525,2019,4243712,CJ Williams,WR,Navy,American Athletic,0.0981,0.1667,0.087,0.125,0.072,0.089,0.108,0.071,0.0981,0.1667,0.087,0.125,0.072,0.089,0.108,0.071,2019-11-12 22:50:18
526,2019,4259270,Cameron Dollar,WR,Charlotte,Conference USA,0.0979,0.2191,0.0031,0.0985,0.098,0.088,0.095,0.104,0.0979,0.2191,0.0031,0.0985,0.098,0.088,0.095,0.104,2019-11-12 22:50:18
527,2019,4242506,Jaylon Redd,WR,Oregon,Pac-12,0.0977,0.1667,0.0234,0.083,0.11,0.103,0.096,0.103,0.0977,0.1667,0.0234,0.083,0.11,0.103,0.096,0.103,2019-11-12 22:50:18
528,2019,4241145,Logan Wright,RB,Georgia Southern,Sun Belt,0.0974,0.033,0.1119,0.1198,0.09,0.07,0.115,0.061,0.0974,0.033,0.1119,0.1198,0.09,0.07,0.115,0.061,2019-11-12 22:50:18
529,2019,4241139,Matt LaRoche,RB,Georgia Southern,Sun Belt,0.0974,0.022,0.1144,0.1244,0.12,0.01,0.112,0.067,0.0974,0.022,0.1144,0.1244,0.12,0.01,0.112,0.067,2019-11-12 22:50:18
530,2019,4360939,Rashod Bateman,WR,Minnesota,Big Ten,0.0972,0.2709,0.0,0.0958,0.09,0.124,0.08,0.138,0.0972,0.2709,0.0,0.0958,0.09,0.124,0.08,0.138,2019-11-12 22:50:18
531,2019,4250967,Kylan Watkins,RB,Memphis,American Athletic,0.0968,0.0204,0.1686,0.1126,0.098,0.074,0.11,0.069,0.0968,0.0204,0.1686,0.1126,0.098,0.074,0.11,0.069,2019-11-12 22:50:18
532,2019,4241012,Malik Williams,WR,Appalachian State,Sun Belt,0.0964,0.2218,0.0031,0.0744,0.104,0.127,0.085,0.122,0.0964,0.2218,0.0031,0.0744,0.104,0.127,0.085,0.122,2019-11-12 22:50:18
533,2019,4260406,Alexander Horvath,RB,Purdue,Big Ten,0.096,0.0353,0.2087,0.1027,0.108,0.056,0.111,0.069,0.096,0.0353,0.2087,0.1027,0.108,0.056,0.111,0.069,2019-11-12 22:50:18
534,2019,4243318,Hunter Bryant,TE,Washington,Pac-12,0.0959,0.1835,0.0033,0.0949,0.103,0.104,0.085,0.122,0.0959,0.1835,0.0033,0.0949,0.103,0.104,0.085,0.122,2019-11-12 22:50:18
535,2019,3895827,Ty'Son Williams,RB,BYU,FBS Independents,0.0959,0.0236,0.176,0.1081,0.101,0.069,0.107,0.072,0.0959,0.0236,0.176,0.1081,0.101,0.069,0.107,0.072,2019-11-12 22:50:18
536,2019,4043607,Xavier Gaines,TE,Marshall,Conference USA,0.0959,0.1473,0.0493,0.0947,0.074,0.13,0.084,0.121,0.0959,0.1473,0.0493,0.0947,0.074,0.13,0.084,0.121,2019-11-12 22:50:18
537,2019,4361016,Siaosi Mariner,WR,Utah State,Mountain West,0.0958,0.1704,0.0,0.08,0.086,0.15,0.068,0.156,0.0958,0.1704,0.0,0.08,0.086,0.15,0.068,0.156,2019-11-12 22:50:18
538,2019,4259634,Randal Grimes,WR,UNLV,Mountain West,0.0958,0.1923,0.0,0.0811,0.101,0.108,0.07,0.144,0.0958,0.1923,0.0,0.0811,0.101,0.108,0.07,0.144,2019-11-12 22:50:18
539,2019,4242270,Kyric McGowan,WR,Northwestern,Big Ten,0.0956,0.1041,0.0878,0.1026,0.097,0.069,0.106,0.079,0.0956,0.1041,0.0878,0.1026,0.097,0.069,0.106,0.079,2019-11-12 22:50:18
540,2019,4361029,Jaivon Heiligh,WR,Coastal Carolina,Sun Belt,0.0954,0.2155,0.0,0.0975,0.082,0.126,0.089,0.112,0.0954,0.2155,0.0,0.0975,0.082,0.126,0.089,0.112,2019-11-12 22:50:18
541,2019,4039470,Marcus Childers,QB,Northern Illinois,Mid-American,0.0954,0.1164,0.0711,0.0693,0.094,0.124,0.087,0.109,0.0954,0.1164,0.0711,0.0693,0.094,0.124,0.087,0.109,2019-11-12 22:50:18
542,2019,4047648,Tre Nixon,WR,UCF,American Athletic,0.0948,0.1865,0.0,0.0996,0.108,0.067,0.098,0.088,0.0948,0.1865,0.0,0.0996,0.108,0.067,0.098,0.088,2019-11-12 22:50:18
543,2019,4245238,Joshua Fields,RB,UTEP,Conference USA,0.0948,0.0226,0.1565,0.1209,0.105,0.038,0.105,0.074,0.0948,0.0226,0.1565,0.1209,0.105,0.038,0.105,0.074,2019-11-12 22:50:18
544,2019,4050373,Quez Watkins,WR,Southern Mississippi,Conference USA,0.0948,0.1842,0.0,0.0644,0.101,0.16,0.064,0.154,0.0948,0.1842,0.0,0.0644,0.101,0.16,0.064,0.154,2019-11-12 22:50:18
545,2019,4363409,Austin Watkins,WR,UAB,Conference USA,0.0947,0.2162,0.0,0.083,0.119,0.089,0.074,0.138,0.0947,0.2162,0.0,0.083,0.119,0.089,0.074,0.138,2019-11-12 22:50:18
546,2019,4570106,Myron Mitchell,WR,UAB,Conference USA,0.0947,0.2162,0.0,0.0873,0.089,0.119,0.076,0.132,0.0947,0.2162,0.0,0.0873,0.089,0.119,0.076,0.132,2019-11-12 22:50:18
547,2019,4374272,Shemar Thornton,WR,Florida International,Conference USA,0.0947,0.2158,0.0,0.0776,0.104,0.132,0.08,0.126,0.0947,0.2158,0.0,0.0776,0.104,0.132,0.08,0.126,2019-11-12 22:50:18
548,2019,4240351,Tyler Vander Waal,QB,Wyoming,Mountain West,0.0944,0.253,0.0198,0.0586,0.119,0.122,0.062,0.165,0.0944,0.253,0.0198,0.0586,0.119,0.122,0.062,0.165,2019-11-12 22:50:18
549,2019,4259633,Stephen Carr,RB,USC,Pac-12,0.0944,0.0424,0.1673,0.096,0.112,0.066,0.098,0.085,0.0944,0.0424,0.1673,0.096,0.112,0.066,0.098,0.085,2019-11-12 22:50:18
550,2019,4034860,JD Spielman,WR,Nebraska,Big Ten,0.0942,0.2105,0.0124,0.1152,0.073,0.076,0.092,0.099,0.0942,0.2105,0.0124,0.1152,0.073,0.076,0.092,0.099,2019-11-12 22:50:18
551,2019,4039495,Eli Peters,QB,Toledo,Mid-American,0.0942,0.2172,0.017,0.0775,0.093,0.119,0.077,0.135,0.0942,0.2172,0.017,0.0775,0.093,0.119,0.077,0.135,2019-11-12 22:50:18
552,2019,4361370,Chris Olave,WR,Ohio State,Big Ten,0.0941,0.2029,0.004,0.0783,0.094,0.147,0.08,0.131,0.0941,0.2029,0.004,0.0783,0.094,0.147,0.08,0.131,2019-11-12 22:50:18
553,2019,4046668,Aleva Hifo,WR,BYU,FBS Independents,0.0941,0.1351,0.0487,0.0888,0.106,0.086,0.078,0.128,0.0941,0.1351,0.0487,0.0888,0.106,0.086,0.078,0.128,2019-11-12 22:50:18
554,2019,3916749,Giovanni Ricci,TE,Western Michigan,Mid-American,0.0939,0.195,0.0,0.0606,0.087,0.148,0.076,0.138,0.0939,0.195,0.0,0.0606,0.087,0.148,0.076,0.138,2019-11-12 22:50:18
555,2019,4570497,Jarrin Pierce,WR,Middle Tennessee,Conference USA,0.0937,0.1797,0.0,0.0766,0.084,0.147,0.074,0.138,0.0937,0.1797,0.0,0.0766,0.084,0.147,0.074,0.138,2019-11-12 22:50:18
556,2019,4055162,Brandon Arconado,WR,Washington State,Pac-12,0.0935,0.119,0.0,0.0686,0.117,0.091,0.087,0.113,0.0935,0.119,0.0,0.0686,0.117,0.091,0.087,0.113,2019-11-12 22:50:18
557,2019,3915427,Patrick Carr,RB,Houston,American Athletic,0.0931,0.0233,0.1511,0.0969,0.103,0.077,0.098,0.084,0.0931,0.0233,0.1511,0.0969,0.103,0.077,0.098,0.084,2019-11-12 22:50:18
558,2019,3915821,Tony Brown,WR,Colorado,Pac-12,0.0926,0.1603,0.019,0.1103,0.069,0.101,0.102,0.07,0.0926,0.1603,0.019,0.1103,0.069,0.101,0.102,0.07,2019-11-12 22:50:18
559,2019,4245645,Gary Brightwell,RB,Arizona,Pac-12,0.0923,0.0128,0.1769,0.1091,0.102,0.039,0.111,0.054,0.0923,0.0128,0.1769,0.1091,0.102,0.039,0.111,0.054,2019-11-12 22:50:18
560,2019,4040655,Darnell Mooney,WR,Tulane,American Athletic,0.0923,0.2374,0.0,0.081,0.075,0.144,0.075,0.138,0.0923,0.2374,0.0,0.081,0.075,0.144,0.075,0.138,2019-11-12 22:50:18
561,2019,4035277,Kalija Lipscomb,WR,Vanderbilt,SEC,0.0915,0.1597,0.0092,0.0957,0.083,0.101,0.097,0.081,0.0915,0.1597,0.0092,0.0957,0.083,0.101,0.097,0.081,2019-11-12 22:50:18
562,2019,3918003,Brycen Hopkins,TE,Purdue,Big Ten,0.0915,0.1412,0.0,0.0685,0.103,0.126,0.089,0.095,0.0915,0.1412,0.0,0.0685,0.103,0.126,0.089,0.095,2019-11-12 22:50:18
563,2019,4574732,Aaron Young,RB,Rutgers,Big Ten,0.0913,0.0722,0.1047,0.087,0.085,0.106,0.092,0.09,0.0913,0.0722,0.1047,0.087,0.085,0.106,0.092,0.09,2019-11-12 22:50:18
564,2019,4239993,Tee Higgins,WR,Clemson,ACC,0.0911,0.1841,0.0,0.0826,0.068,0.158,0.072,0.15,0.0911,0.1841,0.0,0.0826,0.068,0.158,0.072,0.15,2019-11-12 22:50:18
565,2019,4241004,Thomas Hennigan,WR,Appalachian State,Sun Belt,0.0911,0.2134,0.0,0.0661,0.098,0.127,0.07,0.14,0.0911,0.2134,0.0,0.0661,0.098,0.127,0.07,0.14,2019-11-12 22:50:18
566,2019,3915824,Corey Dauphine,RB,Tulane,American Athletic,0.0904,0.0,0.1479,0.1255,0.081,0.022,0.105,0.051,0.0904,0.0,0.1479,0.1255,0.081,0.022,0.105,0.051,2019-11-12 22:50:18
567,2019,3886634,Alex Delton,QB,TCU,Big 12,0.0897,0.1559,0.0283,0.0634,0.093,0.136,0.071,0.132,0.0897,0.1559,0.0283,0.0634,0.093,0.136,0.071,0.132,2019-11-12 22:50:18
568,2019,4259169,Trestan Ebner,RB,Baylor,Big 12,0.0897,0.0538,0.1273,0.0805,0.111,0.082,0.08,0.112,0.0897,0.0538,0.1273,0.0805,0.111,0.082,0.08,0.112,2019-11-12 22:50:18
569,2019,4037124,Sean Riley,WR,Syracuse,ACC,0.0896,0.1424,0.0214,0.0938,0.1,0.074,0.09,0.089,0.0896,0.1424,0.0214,0.0938,0.1,0.074,0.09,0.089,2019-11-12 22:50:18
570,2019,4043158,T.J. Vasher,WR,Texas Tech,Big 12,0.0893,0.1561,0.0037,0.1139,0.069,0.078,0.097,0.071,0.0893,0.1561,0.0037,0.1139,0.069,0.078,0.097,0.071,2019-11-12 22:50:18
571,2019,4362260,Carter Bradley,QB,Toledo,Mid-American,0.089,0.1946,0.0227,0.062,0.098,0.136,0.074,0.124,0.089,0.1946,0.0227,0.062,0.098,0.136,0.074,0.124,2019-11-12 22:50:18
572,2019,4039043,Collin Johnson,WR,Texas,Big 12,0.0883,0.1622,0.0,0.1021,0.06,0.111,0.087,0.091,0.0883,0.1622,0.0,0.1021,0.06,0.111,0.087,0.091,2019-11-12 22:50:18
573,2019,4035886,Khalil Herbert,RB,Kansas,Big 12,0.0879,0.0041,0.1694,0.1045,0.104,0.031,0.095,0.074,0.0879,0.0041,0.1694,0.1045,0.104,0.031,0.095,0.074,2019-11-12 22:50:18
574,2019,4239406,Blake Proehl,WR,East Carolina,American Athletic,0.0879,0.1698,0.0,0.0657,0.087,0.143,0.07,0.118,0.0879,0.1698,0.0,0.0657,0.087,0.143,0.07,0.118,2019-11-12 22:50:18
