,series_division,poll,season,week,season_week,rank,team,team_id,conference,first_place_votes,points,is_playoff_poll,last_updated
2238,FBS,Coaches Poll,2017,5,201705,12,Virginia Tech,259,ACC,0,877,0,2019-11-12 22:50:18
2239,FBS,Coaches Poll,2017,5,201705,13,Miami,2390,ACC,0,727,0,2019-11-12 22:50:18
2240,FBS,Coaches Poll,2017,5,201705,14,Oklahoma State,197,Big 12,0,687,0,2019-11-12 22:50:18
2241,FBS,Coaches Poll,2017,5,201705,15,Auburn,2,SEC,0,664,0,2019-11-12 22:50:18
2242,FBS,Coaches Poll,2017,5,201705,16,Washington State,265,Pac-12,0,574,0,2019-11-12 22:50:18
2243,FBS,Coaches Poll,2017,5,201705,17,South Florida,58,American Athletic,0,522,0,2019-11-12 22:50:18
2244,FBS,Coaches Poll,2017,5,201705,18,Louisville,97,ACC,0,505,0,2019-11-12 22:50:18
2245,FBS,Coaches Poll,2017,5,201705,19,Utah,254,Pac-12,0,437,0,2019-11-12 22:50:18
2246,FBS,Coaches Poll,2017,5,201705,20,Florida,57,SEC,0,345,0,2019-11-12 22:50:18
2247,FBS,Coaches Poll,2017,5,201705,21,San Diego State,21,Mountain West,0,315,0,2019-11-12 22:50:18
2248,FBS,Coaches Poll,2017,5,201705,22,LSU,99,SEC,0,221,0,2019-11-12 22:50:18
2249,FBS,Coaches Poll,2017,5,201705,23,West Virginia,277,Big 12,0,184,0,2019-11-12 22:50:18
2250,FBS,Coaches Poll,2017,5,201705,24,Mississippi State,344,SEC,0,132,0,2019-11-12 22:50:18
2251,FBS,Coaches Poll,2017,5,201705,25,Florida State,52,ACC,0,104,0,2019-11-12 22:50:18
2252,FBS,AP Top 25,2017,4,201704,1,Alabama,333,SEC,45,1504,0,2019-11-12 22:50:18
2253,FBS,AP Top 25,2017,4,201704,2,Clemson,228,ACC,15,1446,0,2019-11-12 22:50:18
2254,FBS,AP Top 25,2017,4,201704,3,Oklahoma,201,Big 12,1,1432,0,2019-11-12 22:50:18
2255,FBS,AP Top 25,2017,4,201704,4,Penn State,213,Big Ten,0,1306,0,2019-11-12 22:50:18
2256,FBS,AP Top 25,2017,4,201704,5,USC,30,Pac-12,0,1241,0,2019-11-12 22:50:18
2257,FBS,AP Top 25,2017,4,201704,6,Oklahoma State,197,Big 12,0,1154,0,2019-11-12 22:50:18
2258,FBS,AP Top 25,2017,4,201704,7,Washington,264,Pac-12,0,1141,0,2019-11-12 22:50:18
2259,FBS,AP Top 25,2017,4,201704,8,Michigan,130,Big Ten,0,1081,0,2019-11-12 22:50:18
2260,FBS,AP Top 25,2017,4,201704,9,Wisconsin,275,Big Ten,0,1031,0,2019-11-12 22:50:18
2261,FBS,AP Top 25,2017,4,201704,10,Ohio State,194,Big Ten,0,1015,0,2019-11-12 22:50:18
2262,FBS,AP Top 25,2017,4,201704,11,Georgia,61,SEC,0,940,0,2019-11-12 22:50:18
2263,FBS,AP Top 25,2017,4,201704,12,Florida State,52,ACC,0,922,0,2019-11-12 22:50:18
2264,FBS,AP Top 25,2017,4,201704,13,Virginia Tech,259,ACC,0,730,0,2019-11-12 22:50:18
2265,FBS,AP Top 25,2017,4,201704,14,Miami,2390,ACC,0,606,0,2019-11-12 22:50:18
2266,FBS,AP Top 25,2017,4,201704,15,Auburn,2,SEC,0,596,0,2019-11-12 22:50:18
2267,FBS,AP Top 25,2017,4,201704,16,TCU,2628,Big 12,0,553,0,2019-11-12 22:50:18
2268,FBS,AP Top 25,2017,4,201704,17,Mississippi State,344,SEC,0,532,0,2019-11-12 22:50:18
2269,FBS,AP Top 25,2017,4,201704,18,Washington State,265,Pac-12,0,419,0,2019-11-12 22:50:18
2270,FBS,AP Top 25,2017,4,201704,19,Louisville,97,ACC,0,356,0,2019-11-12 22:50:18
2271,FBS,AP Top 25,2017,4,201704,20,Florida,57,SEC,0,308,0,2019-11-12 22:50:18
2272,FBS,AP Top 25,2017,4,201704,21,South Florida,58,American Athletic,0,272,0,2019-11-12 22:50:18
2273,FBS,AP Top 25,2017,4,201704,22,San Diego State,21,Mountain West,0,201,0,2019-11-12 22:50:18
2274,FBS,AP Top 25,2017,4,201704,23,Utah,254,Pac-12,0,194,0,2019-11-12 22:50:18
2275,FBS,AP Top 25,2017,4,201704,24,Oregon,2483,Pac-12,0,158,0,2019-11-12 22:50:18
2276,FBS,AP Top 25,2017,4,201704,25,LSU,99,SEC,0,153,0,2019-11-12 22:50:18
2277,FBS,Coaches Poll,2017,4,201704,1,Alabama,333,SEC,59,1618,0,2019-11-12 22:50:18
2278,FBS,Coaches Poll,2017,4,201704,2,Clemson,228,ACC,6,1535,0,2019-11-12 22:50:18
2279,FBS,Coaches Poll,2017,4,201704,3,Oklahoma,201,Big 12,0,1505,0,2019-11-12 22:50:18
2280,FBS,Coaches Poll,2017,4,201704,4,Penn State,213,Big Ten,0,1364,0,2019-11-12 22:50:18
2281,FBS,Coaches Poll,2017,4,201704,5,USC,30,Pac-12,0,1348,0,2019-11-12 22:50:18
2282,FBS,Coaches Poll,2017,4,201704,6,Washington,264,Pac-12,0,1277,0,2019-11-12 22:50:18
2283,FBS,Coaches Poll,2017,4,201704,7,Oklahoma State,197,Big 12,0,1219,0,2019-11-12 22:50:18
2284,FBS,Coaches Poll,2017,4,201704,8,Michigan,130,Big Ten,0,1171,0,2019-11-12 22:50:18
2285,FBS,Coaches Poll,2017,4,201704,9,Ohio State,194,Big Ten,0,1052,0,2019-11-12 22:50:18
2286,FBS,Coaches Poll,2017,4,201704,10,Wisconsin,275,Big Ten,0,1032,0,2019-11-12 22:50:18
2287,FBS,Coaches Poll,2017,4,201704,11,Florida State,52,ACC,0,985,0,2019-11-12 22:50:18
2288,FBS,Coaches Poll,2017,4,201704,12,Georgia,61,SEC,0,978,0,2019-11-12 22:50:18
2289,FBS,Coaches Poll,2017,4,201704,13,Virginia Tech,259,ACC,0,775,0,2019-11-12 22:50:18
2290,FBS,Coaches Poll,2017,4,201704,14,Miami,2390,ACC,0,659,0,2019-11-12 22:50:18
2291,FBS,Coaches Poll,2017,4,201704,15,TCU,2628,Big 12,0,602,0,2019-11-12 22:50:18
2292,FBS,Coaches Poll,2017,4,201704,16,Auburn,2,SEC,0,555,0,2019-11-12 22:50:18
2293,FBS,Coaches Poll,2017,4,201704,17,South Florida,58,American Athletic,0,446,0,2019-11-12 22:50:18
2294,FBS,Coaches Poll,2017,4,201704,18,Washington State,265,Pac-12,0,441,0,2019-11-12 22:50:18
2295,FBS,Coaches Poll,2017,4,201704,19,Mississippi State,344,SEC,0,412,0,2019-11-12 22:50:18
2296,FBS,Coaches Poll,2017,4,201704,20,Louisville,97,ACC,0,382,0,2019-11-12 22:50:18
2297,FBS,Coaches Poll,2017,4,201704,21,Utah,254,Pac-12,0,324,0,2019-11-12 22:50:18
2298,FBS,Coaches Poll,2017,4,201704,22,Florida,57,SEC,0,312,0,2019-11-12 22:50:18
2299,FBS,Coaches Poll,2017,4,201704,23,LSU,99,SEC,0,243,0,2019-11-12 22:50:18
2300,FBS,Coaches Poll,2017,4,201704,24,Oregon,2483,Pac-12,0,208,0,2019-11-12 22:50:18
2301,FBS,Coaches Poll,2017,4,201704,25,San Diego State,21,Mountain West,0,141,0,2019-11-12 22:50:18
2302,FBS,AP Top 25,2017,3,201703,1,Alabama,333,SEC,58,1522,0,2019-11-12 22:50:18
2303,FBS,AP Top 25,2017,3,201703,2,Oklahoma,201,Big 12,2,1447,0,2019-11-12 22:50:18
2304,FBS,AP Top 25,2017,3,201703,3,Clemson,228,ACC,1,1380,0,2019-11-12 22:50:18
2305,FBS,AP Top 25,2017,3,201703,4,USC,30,Pac-12,0,1324,0,2019-11-12 22:50:18
2306,FBS,AP Top 25,2017,3,201703,5,Penn State,213,Big Ten,0,1299,0,2019-11-12 22:50:18
2307,FBS,AP Top 25,2017,3,201703,6,Washington,264,Pac-12,0,1124,0,2019-11-12 22:50:18
2308,FBS,AP Top 25,2017,3,201703,7,Michigan,130,Big Ten,0,1107,0,2019-11-12 22:50:18
2309,FBS,AP Top 25,2017,3,201703,8,Ohio State,194,Big Ten,0,1003,0,2019-11-12 22:50:18
2310,FBS,AP Top 25,2017,3,201703,9,Oklahoma State,197,Big 12,0,1002,0,2019-11-12 22:50:18
2311,FBS,AP Top 25,2017,3,201703,10,Wisconsin,275,Big Ten,0,993,0,2019-11-12 22:50:18
2312,FBS,AP Top 25,2017,3,201703,11,Florida State,52,ACC,0,944,0,2019-11-12 22:50:18
2313,FBS,AP Top 25,2017,3,201703,12,LSU,99,SEC,0,935,0,2019-11-12 22:50:18
2314,FBS,AP Top 25,2017,3,201703,13,Georgia,61,SEC,0,882,0,2019-11-12 22:50:18
2315,FBS,AP Top 25,2017,3,201703,14,Louisville,97,ACC,0,658,0,2019-11-12 22:50:18
2316,FBS,AP Top 25,2017,3,201703,15,Auburn,2,SEC,0,591,0,2019-11-12 22:50:18
2317,FBS,AP Top 25,2017,3,201703,16,Virginia Tech,259,ACC,0,559,0,2019-11-12 22:50:18
2318,FBS,AP Top 25,2017,3,201703,17,Miami,2390,ACC,0,542,0,2019-11-12 22:50:18
2319,FBS,AP Top 25,2017,3,201703,18,Kansas State,2306,Big 12,0,475,0,2019-11-12 22:50:18
2320,FBS,AP Top 25,2017,3,201703,19,Stanford,24,Pac-12,0,364,0,2019-11-12 22:50:18
2321,FBS,AP Top 25,2017,3,201703,20,TCU,2628,Big 12,0,352,0,2019-11-12 22:50:18
2322,FBS,AP Top 25,2017,3,201703,21,Washington State,265,Pac-12,0,233,0,2019-11-12 22:50:18
2323,FBS,AP Top 25,2017,3,201703,22,South Florida,58,American Athletic,0,188,0,2019-11-12 22:50:18
2324,FBS,AP Top 25,2017,3,201703,23,Tennessee,2633,SEC,0,159,0,2019-11-12 22:50:18
2325,FBS,AP Top 25,2017,3,201703,24,Florida,57,SEC,0,146,0,2019-11-12 22:50:18
2326,FBS,AP Top 25,2017,3,201703,25,UCLA,26,Pac-12,0,119,0,2019-11-12 22:50:18
2327,FBS,Coaches Poll,2017,3,201703,1,Alabama,333,SEC,58,1497,0,2019-11-12 22:50:18
2328,FBS,Coaches Poll,2017,3,201703,2,Clemson,228,ACC,2,1386,0,2019-11-12 22:50:18
2329,FBS,Coaches Poll,2017,3,201703,3,Oklahoma,201,Big 12,0,1385,0,2019-11-12 22:50:18
2330,FBS,Coaches Poll,2017,3,201703,4,USC,30,Pac-12,0,1308,0,2019-11-12 22:50:18
2331,FBS,Coaches Poll,2017,3,201703,5,Penn State,213,Big Ten,0,1256,0,2019-11-12 22:50:18
2332,FBS,Coaches Poll,2017,3,201703,6,Washington,264,Pac-12,0,1173,0,2019-11-12 22:50:18
2333,FBS,Coaches Poll,2017,3,201703,7,Michigan,130,Big Ten,0,1082,0,2019-11-12 22:50:18
2334,FBS,Coaches Poll,2017,3,201703,8,Oklahoma State,197,Big 12,0,1026,0,2019-11-12 22:50:18
2335,FBS,Coaches Poll,2017,3,201703,9,Ohio State,194,Big Ten,0,962,0,2019-11-12 22:50:18
2336,FBS,Coaches Poll,2017,3,201703,10,Florida State,52,ACC,0,926,0,2019-11-12 22:50:18
2337,FBS,Coaches Poll,2017,3,201703,11,LSU,99,SEC,0,920,0,2019-11-12 22:50:18
2338,FBS,Coaches Poll,2017,3,201703,12,Wisconsin,275,Big Ten,0,919,0,2019-11-12 22:50:18
2339,FBS,Coaches Poll,2017,3,201703,13,Georgia,61,SEC,0,830,0,2019-11-12 22:50:18
2340,FBS,Coaches Poll,2017,3,201703,14,Louisville,97,ACC,0,658,0,2019-11-12 22:50:18
2341,FBS,Coaches Poll,2017,3,201703,15,Miami,2390,ACC,0,551,0,2019-11-12 22:50:18
2342,FBS,Coaches Poll,2017,3,201703,16,Virginia Tech,259,ACC,0,509,0,2019-11-12 22:50:18
2343,FBS,Coaches Poll,2017,3,201703,17,Auburn,2,SEC,0,488,0,2019-11-12 22:50:18
2344,FBS,Coaches Poll,2017,3,201703,18,Kansas State,2306,Big 12,0,487,0,2019-11-12 22:50:18
2345,FBS,Coaches Poll,2017,3,201703,19,Stanford,24,Pac-12,0,372,0,2019-11-12 22:50:18
2346,FBS,Coaches Poll,2017,3,201703,20,TCU,2628,Big 12,0,271,0,2019-11-12 22:50:18
2347,FBS,Coaches Poll,2017,3,201703,21,South Florida,58,American Athletic,0,249,0,2019-11-12 22:50:18
2348,FBS,Coaches Poll,2017,3,201703,22,Washington State,265,Pac-12,0,244,0,2019-11-12 22:50:18
2349,FBS,Coaches Poll,2017,3,201703,23,Tennessee,2633,SEC,0,219,0,2019-11-12 22:50:18
2350,FBS,Coaches Poll,2017,3,201703,24,Utah,254,Pac-12,0,182,0,2019-11-12 22:50:18
2351,FBS,Coaches Poll,2017,3,201703,25,Florida,57,SEC,0,134,0,2019-11-12 22:50:18
2352,FBS,AP Top 25,2017,2,201702,1,Alabama,333,SEC,60,1524,0,2019-11-12 22:50:18
2353,FBS,AP Top 25,2017,2,201702,2,Ohio State,194,Big Ten,1,1445,0,2019-11-12 22:50:18
2354,FBS,AP Top 25,2017,2,201702,3,Clemson,228,ACC,0,1317,0,2019-11-12 22:50:18
2355,FBS,AP Top 25,2017,2,201702,4,Penn State,213,Big Ten,0,1303,0,2019-11-12 22:50:18
2356,FBS,AP Top 25,2017,2,201702,5,Oklahoma,201,Big 12,0,1253,0,2019-11-12 22:50:18
2357,FBS,AP Top 25,2017,2,201702,6,USC,30,Pac-12,0,1224,0,2019-11-12 22:50:18
2358,FBS,AP Top 25,2017,2,201702,7,Washington,264,Pac-12,0,1083,0,2019-11-12 22:50:18
2359,FBS,AP Top 25,2017,2,201702,8,Michigan,130,Big Ten,0,1051,0,2019-11-12 22:50:18
2360,FBS,AP Top 25,2017,2,201702,9,Wisconsin,275,Big Ten,0,979,0,2019-11-12 22:50:18
2361,FBS,AP Top 25,2017,2,201702,10,Florida State,52,ACC,0,976,0,2019-11-12 22:50:18
2362,FBS,AP Top 25,2017,2,201702,11,Oklahoma State,197,Big 12,0,950,0,2019-11-12 22:50:18
2363,FBS,AP Top 25,2017,2,201702,12,LSU,99,SEC,0,898,0,2019-11-12 22:50:18
2364,FBS,AP Top 25,2017,2,201702,13,Auburn,2,SEC,0,873,0,2019-11-12 22:50:18
2365,FBS,AP Top 25,2017,2,201702,14,Stanford,24,Pac-12,0,772,0,2019-11-12 22:50:18
2366,FBS,AP Top 25,2017,2,201702,15,Georgia,61,SEC,0,685,0,2019-11-12 22:50:18
2367,FBS,AP Top 25,2017,2,201702,16,Miami,2390,ACC,0,537,0,2019-11-12 22:50:18
2368,FBS,AP Top 25,2017,2,201702,17,Louisville,97,ACC,0,529,0,2019-11-12 22:50:18
2369,FBS,AP Top 25,2017,2,201702,18,Virginia Tech,259,ACC,0,490,0,2019-11-12 22:50:18
2370,FBS,AP Top 25,2017,2,201702,19,Kansas State,2306,Big 12,0,398,0,2019-11-12 22:50:18
2371,FBS,AP Top 25,2017,2,201702,20,Washington State,265,Pac-12,0,216,0,2019-11-12 22:50:18
2372,FBS,AP Top 25,2017,2,201702,21,South Florida,58,American Athletic,0,207,0,2019-11-12 22:50:18
2373,FBS,AP Top 25,2017,2,201702,22,Florida,57,SEC,0,164,0,2019-11-12 22:50:18
2374,FBS,AP Top 25,2017,2,201702,23,TCU,2628,Big 12,0,154,0,2019-11-12 22:50:18
2375,FBS,AP Top 25,2017,2,201702,24,Notre Dame,87,FBS Independents,0,141,0,2019-11-12 22:50:18
2376,FBS,AP Top 25,2017,2,201702,25,Tennessee,2633,SEC,0,124,0,2019-11-12 22:50:18
2377,FBS,Coaches Poll,2017,2,201702,1,Alabama,333,SEC,60,1619,0,2019-11-12 22:50:18
2378,FBS,Coaches Poll,2017,2,201702,2,Ohio State,194,Big Ten,2,1526,0,2019-11-12 22:50:18
2379,FBS,Coaches Poll,2017,2,201702,3,Clemson,228,ACC,3,1466,0,2019-11-12 22:50:18
2380,FBS,Coaches Poll,2017,2,201702,4,Penn State,213,Big Ten,0,1343,0,2019-11-12 22:50:18
2381,FBS,Coaches Poll,2017,2,201702,5,USC,30,Pac-12,0,1338,0,2019-11-12 22:50:18
2382,FBS,Coaches Poll,2017,2,201702,6,Oklahoma,201,Big 12,0,1274,0,2019-11-12 22:50:18
2383,FBS,Coaches Poll,2017,2,201702,7,Washington,264,Pac-12,0,1202,0,2019-11-12 22:50:18
2384,FBS,Coaches Poll,2017,2,201702,8,Michigan,130,Big Ten,0,1105,0,2019-11-12 22:50:18
2385,FBS,Coaches Poll,2017,2,201702,9,Florida State,52,ACC,0,1044,0,2019-11-12 22:50:18
2386,FBS,Coaches Poll,2017,2,201702,10,Oklahoma State,197,Big 12,0,1020,0,2019-11-12 22:50:18
2387,FBS,Coaches Poll,2017,2,201702,11,Wisconsin,275,Big Ten,0,963,0,2019-11-12 22:50:18
2388,FBS,Coaches Poll,2017,2,201702,12,LSU,99,SEC,0,941,0,2019-11-12 22:50:18
2389,FBS,Coaches Poll,2017,2,201702,13,Auburn,2,SEC,0,863,0,2019-11-12 22:50:18
2390,FBS,Coaches Poll,2017,2,201702,14,Stanford,24,Pac-12,0,839,0,2019-11-12 22:50:18
2391,FBS,Coaches Poll,2017,2,201702,15,Georgia,61,SEC,0,767,0,2019-11-12 22:50:18
2392,FBS,Coaches Poll,2017,2,201702,16,Louisville,97,ACC,0,574,0,2019-11-12 22:50:18
2393,FBS,Coaches Poll,2017,2,201702,17,Miami,2390,ACC,0,549,0,2019-11-12 22:50:18
2394,FBS,Coaches Poll,2017,2,201702,18,Virginia Tech,259,ACC,0,502,0,2019-11-12 22:50:18
2395,FBS,Coaches Poll,2017,2,201702,19,Kansas State,2306,Big 12,0,434,0,2019-11-12 22:50:18
2396,FBS,Coaches Poll,2017,2,201702,20,South Florida,58,American Athletic,0,257,0,2019-11-12 22:50:18
2397,FBS,Coaches Poll,2017,2,201702,21,Tennessee,2633,SEC,0,197,0,2019-11-12 22:50:18
2398,FBS,Coaches Poll,2017,2,201702,22,Washington State,265,Pac-12,0,192,0,2019-11-12 22:50:18
2399,FBS,Coaches Poll,2017,2,201702,23,Utah,254,Pac-12,0,185,0,2019-11-12 22:50:18
2400,FBS,Coaches Poll,2017,2,201702,24,Florida,57,SEC,0,179,0,2019-11-12 22:50:18
2401,FBS,Coaches Poll,2017,2,201702,25,Notre Dame,87,FBS Independents,0,116,0,2019-11-12 22:50:18
2402,FBS,AP Top 25,2017,1,201701,1,Alabama,333,SEC,57,1521,0,2019-11-12 22:50:18
2403,FBS,AP Top 25,2017,1,201701,1,Alabama,333,SEC,52,1513,0,2019-11-12 22:50:18
2404,FBS,AP Top 25,2017,1,201701,2,Georgia,61,SEC,0,1454,0,2019-11-12 22:50:18
2405,FBS,AP Top 25,2017,1,201701,2,Ohio State,194,Big Ten,3,1414,0,2019-11-12 22:50:18
2406,FBS,AP Top 25,2017,1,201701,3,Oklahoma,201,Big 12,0,1374,0,2019-11-12 22:50:18
2407,FBS,AP Top 25,2017,1,201701,3,Florida State,52,ACC,4,1396,0,2019-11-12 22:50:18
2408,FBS,AP Top 25,2017,1,201701,4,Clemson,228,ACC,0,1292,0,2019-11-12 22:50:18
2409,FBS,AP Top 25,2017,1,201701,4,USC,30,Pac-12,2,1325,0,2019-11-12 22:50:18
2410,FBS,AP Top 25,2017,1,201701,5,Ohio State,194,Big Ten,0,1286,0,2019-11-12 22:50:18
2411,FBS,AP Top 25,2017,1,201701,5,Clemson,228,ACC,0,1201,0,2019-11-12 22:50:18
2412,FBS,AP Top 25,2017,1,201701,6,UCF,2116,American Athletic,4,1248,0,2019-11-12 22:50:18
2413,FBS,AP Top 25,2017,1,201701,6,Penn State,213,Big Ten,0,1196,0,2019-11-12 22:50:18
2414,FBS,AP Top 25,2017,1,201701,7,Wisconsin,275,Big Ten,0,1194,0,2019-11-12 22:50:18
2415,FBS,AP Top 25,2017,1,201701,7,Oklahoma,201,Big 12,0,1170,0,2019-11-12 22:50:18
2416,FBS,AP Top 25,2017,1,201701,8,Penn State,213,Big Ten,0,1120,0,2019-11-12 22:50:18
2417,FBS,AP Top 25,2017,1,201701,8,Washington,264,Pac-12,0,1150,0,2019-11-12 22:50:18
2418,FBS,AP Top 25,2017,1,201701,9,TCU,2628,Big 12,0,974,0,2019-11-12 22:50:18
2419,FBS,AP Top 25,2017,1,201701,9,Wisconsin,275,Big Ten,0,926,0,2019-11-12 22:50:18
2420,FBS,AP Top 25,2017,1,201701,10,Auburn,2,SEC,0,917,0,2019-11-12 22:50:18
2421,FBS,AP Top 25,2017,1,201701,10,Oklahoma State,197,Big 12,0,889,0,2019-11-12 22:50:18
2422,FBS,AP Top 25,2017,1,201701,11,Notre Dame,87,FBS Independents,0,857,0,2019-11-12 22:50:18
2423,FBS,AP Top 25,2017,1,201701,11,Michigan,130,Big Ten,0,881,0,2019-11-12 22:50:18
2424,FBS,AP Top 25,2017,1,201701,12,USC,30,Pac-12,0,839,0,2019-11-12 22:50:18
2425,FBS,AP Top 25,2017,1,201701,12,Auburn,2,SEC,0,880,0,2019-11-12 22:50:18
2426,FBS,AP Top 25,2017,1,201701,13,Miami,2390,ACC,0,769,0,2019-11-12 22:50:18
2427,FBS,AP Top 25,2017,1,201701,13,LSU,99,SEC,0,784,0,2019-11-12 22:50:18
2428,FBS,AP Top 25,2017,1,201701,14,Oklahoma State,197,Big 12,0,758,0,2019-11-12 22:50:18
2429,FBS,AP Top 25,2017,1,201701,14,Stanford,24,Pac-12,0,695,0,2019-11-12 22:50:18
2430,FBS,AP Top 25,2017,1,201701,15,Michigan State,127,Big Ten,0,705,0,2019-11-12 22:50:18
2431,FBS,AP Top 25,2017,1,201701,15,Georgia,61,SEC,0,690,0,2019-11-12 22:50:18
2432,FBS,AP Top 25,2017,1,201701,16,Washington,264,Pac-12,0,668,0,2019-11-12 22:50:18
2433,FBS,AP Top 25,2017,1,201701,16,Louisville,97,ACC,0,629,0,2019-11-12 22:50:18
2434,FBS,AP Top 25,2017,1,201701,17,Northwestern,77,Big Ten,0,528,0,2019-11-12 22:50:18
2435,FBS,AP Top 25,2017,1,201701,17,Florida,57,SEC,0,624,0,2019-11-12 22:50:18
2436,FBS,AP Top 25,2017,1,201701,18,LSU,99,SEC,0,368,0,2019-11-12 22:50:18
2437,FBS,AP Top 25,2017,1,201701,18,Miami,2390,ACC,0,492,0,2019-11-12 22:50:18
2438,FBS,AP Top 25,2017,1,201701,19,Mississippi State,344,SEC,0,359,0,2019-11-12 22:50:18
2439,FBS,AP Top 25,2017,1,201701,19,South Florida,58,American Athletic,0,327,0,2019-11-12 22:50:18
2440,FBS,AP Top 25,2017,1,201701,20,Stanford,24,Pac-12,0,336,0,2019-11-12 22:50:18
2441,FBS,AP Top 25,2017,1,201701,20,Kansas State,2306,Big 12,0,317,0,2019-11-12 22:50:18
2442,FBS,AP Top 25,2017,1,201701,21,South Florida,58,American Athletic,0,267,0,2019-11-12 22:50:18
2443,FBS,AP Top 25,2017,1,201701,21,Virginia Tech,259,ACC,0,240,0,2019-11-12 22:50:18
2444,FBS,AP Top 25,2017,1,201701,22,Boise State,68,Mountain West,0,251,0,2019-11-12 22:50:18
2445,FBS,AP Top 25,2017,1,201701,22,West Virginia,277,Big 12,0,207,0,2019-11-12 22:50:18
2446,FBS,AP Top 25,2017,1,201701,23,NC State,152,ACC,0,232,0,2019-11-12 22:50:18
2447,FBS,AP Top 25,2017,1,201701,23,Texas,251,Big 12,0,173,0,2019-11-12 22:50:18
2448,FBS,AP Top 25,2017,1,201701,24,Virginia Tech,259,ACC,0,126,0,2019-11-12 22:50:18
2449,FBS,AP Top 25,2017,1,201701,24,Washington State,265,Pac-12,0,133,0,2019-11-12 22:50:18
2450,FBS,AP Top 25,2017,1,201701,25,Memphis,235,American Athletic,0,119,0,2019-11-12 22:50:18
2451,FBS,AP Top 25,2017,1,201701,25,Tennessee,2633,SEC,0,114,0,2019-11-12 22:50:18
2452,FBS,Coaches Poll,2017,1,201701,1,Alabama,333,SEC,62,1550,0,2019-11-12 22:50:18
2453,FBS,Coaches Poll,2017,1,201701,1,Alabama,333,SEC,49,1603,0,2019-11-12 22:50:18
2454,FBS,Coaches Poll,2017,1,201701,2,Georgia,61,SEC,0,1485,0,2019-11-12 22:50:18
2455,FBS,Coaches Poll,2017,1,201701,2,Ohio State,194,Big Ten,5,1512,0,2019-11-12 22:50:18
2456,FBS,Coaches Poll,2017,1,201701,3,Oklahoma,201,Big 12,0,1414,0,2019-11-12 22:50:18
2457,FBS,Coaches Poll,2017,1,201701,3,Florida State,52,ACC,4,1434,0,2019-11-12 22:50:18
2458,FBS,Coaches Poll,2017,1,201701,4,Clemson,228,ACC,0,1329,0,2019-11-12 22:50:18
2459,FBS,Coaches Poll,2017,1,201701,4,USC,30,Pac-12,0,1415,0,2019-11-12 22:50:18
2460,FBS,Coaches Poll,2017,1,201701,5,Ohio State,194,Big Ten,0,1304,0,2019-11-12 22:50:18
2461,FBS,Coaches Poll,2017,1,201701,5,Clemson,228,ACC,7,1367,0,2019-11-12 22:50:18
2462,FBS,Coaches Poll,2017,1,201701,6,Wisconsin,275,Big Ten,0,1223,0,2019-11-12 22:50:18
2463,FBS,Coaches Poll,2017,1,201701,6,Penn State,213,Big Ten,0,1257,0,2019-11-12 22:50:18
2464,FBS,Coaches Poll,2017,1,201701,7,UCF,2116,American Athletic,0,1202,0,2019-11-12 22:50:18
2465,FBS,Coaches Poll,2017,1,201701,7,Washington,264,Pac-12,0,1245,0,2019-11-12 22:50:18
2466,FBS,Coaches Poll,2017,1,201701,8,Penn State,213,Big Ten,0,1134,0,2019-11-12 22:50:18
2467,FBS,Coaches Poll,2017,1,201701,8,Oklahoma,201,Big 12,0,1237,0,2019-11-12 22:50:18
2468,FBS,Coaches Poll,2017,1,201701,9,TCU,2628,Big 12,0,1013,0,2019-11-12 22:50:18
2469,FBS,Coaches Poll,2017,1,201701,9,Michigan,130,Big Ten,0,959,0,2019-11-12 22:50:18
2470,FBS,Coaches Poll,2017,1,201701,10,USC,30,Pac-12,0,904,0,2019-11-12 22:50:18
2471,FBS,Coaches Poll,2017,1,201701,10,Wisconsin,275,Big Ten,0,936,0,2019-11-12 22:50:18
2472,FBS,Coaches Poll,2017,1,201701,11,Notre Dame,87,FBS Independents,0,888,0,2019-11-12 22:50:18
2473,FBS,Coaches Poll,2017,1,201701,11,Oklahoma State,197,Big 12,0,912,0,2019-11-12 22:50:18
2474,FBS,Coaches Poll,2017,1,201701,12,Auburn,2,SEC,0,885,0,2019-11-12 22:50:18
2475,FBS,Coaches Poll,2017,1,201701,12,LSU,99,SEC,0,834,0,2019-11-12 22:50:18
2476,FBS,Coaches Poll,2017,1,201701,13,Miami,2390,ACC,0,769,0,2019-11-12 22:50:18
2477,FBS,Coaches Poll,2017,1,201701,13,Auburn,2,SEC,0,819,0,2019-11-12 22:50:18
2478,FBS,Coaches Poll,2017,1,201701,14,Oklahoma State,197,Big 12,0,757,0,2019-11-12 22:50:18
2479,FBS,Coaches Poll,2017,1,201701,14,Stanford,24,Pac-12,0,732,0,2019-11-12 22:50:18
2480,FBS,Coaches Poll,2017,1,201701,15,Washington,264,Pac-12,0,706,0,2019-11-12 22:50:18
2481,FBS,Coaches Poll,2017,1,201701,15,Georgia,61,SEC,0,701,0,2019-11-12 22:50:18
2482,FBS,Coaches Poll,2017,1,201701,16,Michigan State,127,Big Ten,0,682,0,2019-11-12 22:50:18
2483,FBS,Coaches Poll,2017,1,201701,16,Florida,57,SEC,0,681,0,2019-11-12 22:50:18
2484,FBS,Coaches Poll,2017,1,201701,17,Northwestern,77,Big Ten,0,543,0,2019-11-12 22:50:18
